StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q1_2,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q26_1,Q26_2,Q26_3,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_6_TEXT,Q31,Q32,Q32_4_TEXT,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_7_TEXT,Q40,Q40_8_TEXT,Q41,Q41_4_TEXT,ResponseType
12/26/21 23:20,12/26/21 23:25,100,293,TRUE,12/26/21 23:25,R_1QgYo29Cla1p63S,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,unsure,Never heard of it,3,1,2,8,5,6,4,7,Unsure/Not familiar,Very Positive,Yes,1-5 days,No,No,,,No,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Strongly Agree,Don't know,Don't know,Strongly Disagree,Strongly Disagree,Don't know,Agree,Agree,Don't know,5,6,1,4,3,2,1,3,5,2,4,6,,1997,Non-binary,,"American Indian,White/Caucasian",Some college coursework completed,$50K - $75K,2,91362,Indpendent,other,n/a - disabled,None,,,,1
12/26/21 23:23,12/26/21 23:30,100,407,TRUE,12/26/21 23:30,R_3jdgzip5vuqClOW,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Planting ,,,,,,,"Heard of it, but don't know details",,,,,,,,,Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Agree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Disagree,Neutral,Don't know,Neutral,Agree,Agree,Don't know,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,5,6,1,4,2,3,,,,,,,,1996,Woman,,Hispanic or Latinx,High School or equivalent GED,$50K - $75K,4,93065,Something else,other,,Employee,,,,2
12/26/21 23:47,12/26/21 23:57,100,596,TRUE,12/26/21 23:57,R_2EnHMaSVnCc7Cf6,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Strongly supportive,Sealife,,,,,"Heard of it, but don't know details",2,6,5,1,7,8,3,4,Very Positive,Very Positive,Yes,5-10 days,Unsure,No,,,Yes,12-Aug,Yes,Wild caught,Don't know,Don't know,Don't know,Don't know,,Agree,Neutral,Neutral,Don't know,Agree,Agree,Neutral,Agree,Agree,Agree,,Disagree,Don't know,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,6,4,1,2,3,5,4,2,5,1,3,6,,1954,Woman,,White/Caucasian,Bachelor's degree,> $150K,,,Republican,service industry,,None,,,,2
12/26/21 23:50,12/26/21 23:55,100,289,TRUE,12/26/21 23:55,R_3Jf3i9vnxyHM2re,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Strongly opposed,Good,,,Very familiar,4,7,3,5,8,6,1,2,Neutral,Positive,Yes,1-5 days,Yes,Yes,Fish,,Yes,4-Jan,Yes,,Disagree,Strongly Disagree,Agree,,,,,Strongly Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Neutral,,Agree,Neutral,Strongly Disagree,Agree,Agree,,Agree,,Disagree,,Neutral,Neutral,Neutral,,Strongly Agree,2,3,4,5,1,6,1,3,4,2,5,6,,1988,Man,,Asian American or Asian,Master's degree,< $25K,4,93030,Republican,government,,Customer,,,,1
12/27/21 1:34,12/27/21 1:40,100,324,TRUE,12/27/21 1:40,R_2zMbQXTrvP34tlE,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,Conservation ,"Heard of it, but don't know details",8,7,6,5,3,2,1,4,Positive,Positive,Yes,1-5 days,No,No,,,Yes,12-Aug,Yes,Wild caught,Neutral,Disagree,Neutral,Don't know,Disagree,Don't know,Disagree,Agree,Disagree,Agree,Don't know,Agree,Agree,Agree,Don't know,Don't know,Disagree,Agree,Agree,Don't know,Agree,Strongly Agree,Don't know,Agree,Agree,Agree,Don't know,Agree,Don't know,Don't know,3,6,2,5,4,1,3,4,2,1,5,6,,1993,Woman,,White/Caucasian,Bachelor's degree,$75K - $100K,2,91362,Democrat,non-profit,,Employee,,,,1
12/27/21 1:49,12/27/21 1:55,100,367,TRUE,12/27/21 1:55,R_3Jm8Bt7duRpI7T7,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,Farming,,,"Heard of it, but don't know details",5,4,7,1,3,2,6,8,Neutral,Positive,Yes,1-5 days,Unsure,No,,,Yes,4-Jan,Yes,Wild caught,Neutral,Don't know,Agree,Don't know,Don't know,Agree,Neutral,Don't know,Don't know,Agree,Agree,Agree,Don't know,Agree,Don't know,Neutral,Disagree,Agree,Don't know,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Disagree,Don't know,Neutral,Agree,Don't know,5,6,1,4,2,3,,,,,,,,1993,Man,,White/Caucasian,Associate degree,$50K - $75K,1,91361,Indpendent,other,Art,Customer,,,,2
12/27/21 1:59,12/27/21 2:08,100,559,TRUE,12/27/21 2:08,R_2AWkDziuz5tnLfB,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Strongly supportive,great,,,,,,,Very familiar,8,4,1,7,6,3,5,2,Very Positive,Very Positive,Yes,1-5 days,Yes,Unsure,"Fish,Shellfish,Seaweed",,Yes,8-Apr,Yes,No preference,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,1,2,3,4,5,6,1,5,2,4,3,6,,1992,Woman,,White/Caucasian,Bachelor's degree,$75K - $100K,3,93454,Democrat,other,construction,None,,,,1
12/27/21 3:44,12/27/21 3:51,100,404,TRUE,12/27/21 3:51,R_2cnELVajxq0oPkt,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Neither opposed nor in support,Sea,,,"Heard of it, but don't know details",7,2,8,3,1,5,4,6,Neutral,Neutral,Yes,5-10 days,Unsure,Unsure,,,Yes,4-Jan,Yes,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Neutral,Neutral,Don't know,Neutral,Neutral,Disagree,Strongly Disagree,Neutral,Don't know,Neutral,Neutral,Neutral,Don't know,Don't know,Don't know,Disagree,Neutral,Agree,Neutral,Neutral,5,6,3,4,2,1,3,4,5,1,2,6,,1995,Woman,,Hispanic or Latinx,High School or equivalent GED,< $25K,4,93458,Democrat,healthcare,,None,,,,1
12/27/21 3:51,12/27/21 3:56,100,259,TRUE,12/27/21 3:56,R_3jUSwclAVBi9O9Q,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,Seaweed,"Heard of it, but don't know details",4,3,7,5,1,8,6,2,Neutral,Neutral,Yes,5-10 days,Unsure,Unsure,,,Yes,4-Jan,Yes,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Neutral,Agree,Neutral,Neutral,Don't know,Neutral,Neutral,Don't know,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Don't know,Disagree,Don't know,Neutral,Agree,Disagree,Neutral,6,5,3,4,2,1,4,3,5,1,2,6,,1995,Woman,,Hispanic or Latinx,High School or equivalent GED,< $25K,4,93458,Democrat,healthcare,,None,,,,1
12/27/21 7:28,12/27/21 7:37,100,536,TRUE,12/27/21 7:37,R_2RO0AdfsYEhKl41,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Health ,,,,,"Heard of it, but don't know details",8,7,4,3,6,1,2,5,Very Negative,Neutral,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,Wild caught,Agree,Disagree,Strongly Agree,Agree,Disagree,Don't know,Disagree,Strongly Agree,Strongly Disagree,Agree,Don't know,Don't know,Neutral,Disagree,Don't know,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,5,3,1,6,2,4,4,2,1,3,5,6,,1950,Woman,,White/Caucasian,Master's degree,$25K - $50K,1,93065,Democrat,other,,None,,,,1
1/10/22 9:37,1/10/22 9:44,100,391,TRUE,1/10/22 9:44,R_22m1HIeoQKmC4pW,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Somewhat supportive,Helping ,,,,,Basic understanding,2,5,3,4,8,1,7,6,Positive,Positive,Yes,10-15 days,Yes,Yes,"Fish,Shellfish,Seaweed",,Yes,12-Aug,Yes,Farmed,Disagree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,4,5,1,2,6,3,4,5,3,2,1,6,,1991,Man,,White/Caucasian,Bachelor's degree,$100K - $125K,2,90002,Democrat,commercial fisher,,Supplier,,,,1
1/10/22 10:06,1/10/22 10:19,100,759,TRUE,1/10/22 10:19,R_10CWd2v52slKqEu,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Kelp,,,,,,,"Heard of it, but don't know details",8,4,6,2,3,5,1,7,Unsure/Not familiar,Neutral,No,,No,No,,,Yes,4-Jan,No,Wild caught,Neutral,Don't know,Disagree,Don't know,Agree,Don't know,Don't know,Disagree,Disagree,Agree,Don't know,Agree,Disagree,Agree,Disagree,Disagree,Neutral,Don't know,Neutral,Neutral,Agree,Strongly Agree,Neutral,Neutral,Disagree,Don't know,Don't know,Agree,Don't know,Don't know,6,5,1,2,3,4,1,3,4,2,5,6,,1951,Woman,,White/Caucasian,High School or equivalent GED,$50K - $75K,1,93003,Republican,other,Retired from Insurance,None,,,,1
1/10/22 10:44,1/10/22 10:48,100,257,TRUE,1/10/22 10:48,R_1f42YQNClNZWj7t,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Neither opposed nor in support,Enviroment,,,"Heard of it, but don't know details",6,1,5,2,4,7,8,3,Neutral,Neutral,Yes,1-5 days,No,No,,,No,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,2,3,1,4,5,6,,,,,,,,1968,Woman,,White/Caucasian,Bachelor's degree,$50K - $75K,5,91360,Democrat,non-profit,,None,,,,1
1/10/22 11:16,1/10/22 11:22,100,308,TRUE,1/10/22 11:22,R_3n9msPzXsY2Y2rn,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Strongly supportive,Preservation,"Heard of it, but don't know details",2,4,3,8,6,5,1,7,Very Positive,Very Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,3,4,6,5,2,1,2,5,4,3,1,6,,1984,Woman,,White/Caucasian,High School or equivalent GED,> $150K,4,93063,Democrat,healthcare,,None,,,,1
1/10/22 11:18,1/10/22 11:31,100,775,TRUE,1/10/22 11:31,R_d57R3yeXsQWRiWB,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Unnatural ,,,,,,,Basic understanding,3,1,2,5,4,6,7,8,Negative,Negative,Yes,1-5 days,No,No,,,Yes,8-Apr,Yes,Wild caught,Neutral,Neutral,Agree,Agree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,2,5,1,4,3,6,1,2,5,3,4,6,,1985,Woman,,White/Caucasian,Technical or occupational certificate,$50K - $75K,5,93454,Republican,service industry,,None,,,,1
1/10/22 11:19,1/10/22 11:28,100,542,TRUE,1/10/22 11:28,R_1qagEdoesASRYyh,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,,,,,,Basic understanding,,,,,,,,,Very Positive,Very Positive,Yes,5-10 days,Unsure,No,,,Yes,8-Apr,Yes,No preference,Disagree,Neutral,Disagree,Strongly Disagree,Agree,Disagree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Neutral,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,5,4,1,2,6,3,1,3,4,2,5,6,,1937,Woman,,White/Caucasian,Bachelor's degree,$75K - $100K,2,93035,Democrat,non-profit,,Customer,,,,1
1/10/22 11:27,1/10/22 11:38,100,701,TRUE,1/10/22 11:38,R_263y2zNLmdIUFZ6,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,possible ,,,"Heard of it, but don't know details",6,1,7,5,2,8,3,4,Very Positive,Positive,No,,No,No,,,Yes,4-Jan,No,Wild caught,Neutral,Agree,Disagree,Disagree,Agree,Don't know,Neutral,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Don't know,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,4,5,3,2,6,1,3,2,5,1,4,6,,1938,Man,,White/Caucasian,Some college coursework completed,$125K - $150K,2,91320,Indpendent,other,retired,Other,none,,,1
1/10/22 11:43,1/10/22 11:49,100,354,TRUE,1/10/22 11:49,R_BWJaAXjP5V1Ggwh,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Somewhat opposed,,,,,,Very familiar,2,4,8,1,6,7,3,5,Very Negative,Positive,Yes,5-10 days,Yes,Yes,Fish,,Yes,4-Jan,Yes,Wild caught,Neutral,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Strongly Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,4,3,5,2,1,6,1,4,2,5,3,6,,1999,Woman,,White/Caucasian,Master's degree,Prefer not to state,3,93036,Something else,education,,Customer,,,,1
1/10/22 11:44,1/10/22 11:49,100,279,TRUE,1/10/22 11:49,R_115scTkCtnfUm34,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Strongly supportive,Environmental ,"Heard of it, but don't know details",,,,,,,,,Positive,Positive,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,No,,,,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Agree,Agree,,,,,,,2,4,1,3,5,6,,1999,Woman,,Hispanic or Latinx,Some college coursework completed,$25K - $50K,4,93010,Indpendent,healthcare,,Customer,,,,2
1/10/22 11:47,1/10/22 11:54,100,421,TRUE,1/10/22 11:54,R_0ctIVMTzdcYmKL7,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Sustainable ,,,,,"Heard of it, but don't know details",1,7,8,3,5,4,2,6,Positive,Neutral,No,,No,No,,,Yes,4-Jan,No,No preference,Neutral,Don't know,Agree,Don't know,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Don't know,Agree,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Agree,Agree,Neutral,Don't know,Agree,Neutral,Disagree,Agree,Agree,Neutral,4,3,1,2,5,6,2,3,5,1,4,6,,1947,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,1,91361,Democrat,other,Retired ,None,,,,1
1/10/22 11:50,1/10/22 11:57,100,406,TRUE,1/10/22 11:57,R_1jJ7lMkR5f4yULY,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat opposed,Harvest,,,"Heard of it, but don't know details",2,6,3,8,7,4,1,5,Positive,Negative,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,Wild caught,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Agree,Don't know,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,5,4,1,6,2,3,1,3,5,2,4,6,,1982,Man,,"Hispanic or Latinx,White/Caucasian",Associate degree,$50K - $75K,4,93454,Indpendent,government,,Government/Regulator,,,,1
1/10/22 11:52,1/10/22 11:58,100,372,TRUE,1/10/22 11:58,R_REwLsG1SM2tvvCF,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Somewhat supportive,Seaweed ,,,,,,,"Heard of it, but don't know details",3,2,1,7,6,8,5,4,Positive,Positive,Yes,1-5 days,Yes,No,Seaweed,,No,,,,Neutral,Neutral,Neutral,Agree,Neutral,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Neutral,Don't know,Strongly Disagree,Neutral,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Neutral,Agree,Agree,6,5,1,3,2,4,3,2,4,1,5,6,,1961,Man,,White/Caucasian,Master's degree,> $150K,2,93108,Democrat,other,,None,,,,1
1/10/22 12:06,1/10/22 12:12,100,343,TRUE,1/10/22 12:12,R_1OVmaYnzOkNXXs1,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Somewhat supportive,Safe,,,,,,,Basic understanding,4,1,8,3,5,6,2,7,Positive,Positive,Yes,10-15 days,Yes,No,"Fish,Seaweed",,Yes,4-Jan,No,Wild caught,Don't know,Neutral,Neutral,Don't know,Neutral,Don't know,Don't know,Don't know,Agree,Agree,Agree,Agree,Agree,Agree,Don't know,Don't know,Neutral,Don't know,Agree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,5,6,1,2,3,4,1,4,5,2,3,6,,1981,Man,,White/Caucasian,Bachelor's degree,< $25K,2,93023,Democrat,service industry,,Employee,,,,1
1/10/22 12:06,1/10/22 12:13,100,429,TRUE,1/10/22 12:13,R_3RvD8sUKYkFD0kf,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Strongly opposed,,,,Very familiar,6,2,5,4,8,1,7,3,Positive,Positive,Yes,1-5 days,Yes,Yes,Fish,,Yes,4-Jan,Yes,No preference,Agree,Disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Strongly Agree,2,5,6,3,1,4,1,4,5,2,3,6,,2017,Man,,Hispanic or Latinx,Bachelor's degree,$25K - $50K,4,91320,Indpendent,"government,non-profit,education,commercial fisher,healthcare,service industry",,"Employee,Customer",,,,1
1/10/22 12:13,1/10/22 12:21,100,501,TRUE,1/10/22 12:21,R_33s6MkrqeY9ovjj,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Somewhat supportive,Vegetable ,,,,,Basic understanding,7,6,1,4,8,5,3,2,Positive,Positive,Yes,5-10 days,Yes,No,Fish,,No,,,,Disagree,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,2,5,3,1,6,4,4,2,3,1,5,6,,1977,Man,,White/Caucasian,Some college coursework completed,$50K - $75K,2,91320,Republican,other,Real estate ,None,,,,1
1/10/22 12:17,1/10/22 12:24,100,431,TRUE,1/10/22 12:24,R_3McbexGeaF9es8O,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Somewhat opposed,Sustainability ,Basic understanding,7,2,8,5,4,6,1,3,Very Positive,Very Positive,Yes,1-5 days,Yes,No,Seaweed,,Yes,4-Jan,No,No preference,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,2,3,1,4,5,6,3,4,5,1,2,6,,1948,Man,,White/Caucasian,Master's degree,$75K - $100K,2,93021,Democrat,other,Retired ,None,,,,1
1/10/22 12:22,1/10/22 12:33,100,631,TRUE,1/10/22 12:33,R_1LOvn2C4KQJ0h3a,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Innovative,,,,,,,Never heard of it,5,3,1,4,7,6,2,8,Positive,Positive,Yes,5-10 days,No,No,,,Yes,8-Apr,Yes,Wild caught,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,4,6,1,2,5,3,1,5,4,2,3,6,,1959,Man,,White/Caucasian,Some college coursework completed,< $25K,1,93111,Indpendent,other,Social Media,None,,,,1
1/10/22 12:35,1/10/22 12:44,100,558,TRUE,1/10/22 12:44,R_2aJKgaGqjd0lf6r,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Problems ,,,,,Basic understanding,3,8,7,2,5,4,1,6,Neutral,Neutral,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,Yes,12+,Yes,Wild caught,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Don't know,Strongly Disagree,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Neutral,Strongly Agree,Don't know,Agree,Don't know,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,4,2,1,5,6,3,1,2,4,3,5,6,,1945,Woman,,White/Caucasian,Master's degree,$125K - $150K,2,93111,Democrat,other,Retired ,None,,,,1
1/10/22 12:48,1/10/22 12:59,100,624,TRUE,1/10/22 12:59,R_1rPMPunUQ4ZgPAN,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Neither opposed nor in support,nutrition,,,"Heard of it, but don't know details",3,1,2,7,5,6,4,8,Positive,Positive,Yes,5-10 days,Unsure,No,,,Yes,8-Apr,No,No preference,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,4,5,1,2,6,3,2,3,5,1,4,6,Docu-series,1981,Man,,White/Caucasian,Associate degree,$75K - $100K,2,93010,Indpendent,other,journalism,Customer,,,,1
1/10/22 13:20,1/10/22 13:26,100,401,TRUE,1/10/22 13:26,R_3iyThpa8S8EjlnL,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Neither opposed nor in support,sushi,,,"Heard of it, but don't know details",8,7,4,2,1,6,3,5,Positive,Positive,Yes,1-5 days,Yes,Yes,"Seaweed,Don't know type",,Yes,4-Jan,Yes,Wild caught,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,4,3,1,6,5,2,2,5,4,1,3,6,,1978,Woman,,White/Caucasian,PhD,> $150K,4,91360,Democrat,healthcare,,None,,,,1
